Origination Date,DTI,FICO,Number of Loans,color,greenDTI,redDTI
2017-12-01,34,760,186,#DD6057,#358C86,#F3865A
2017-12-01,34,765,181,#DD6057,#358C86,#F3865A
2017-12-01,34,770,211,#DF6653,#358C86,#F3865A
2017-12-01,34,775,220,#DF6653,#358C86,#F3865A
2017-12-01,34,780,227,#E06951,#358C86,#F3865A
2017-12-01,34,785,241,#E06C4F,#358C86,#F3865A
2017-12-01,34,790,245,#E06C4F,#358C86,#F3865A
2017-12-01,34,795,254,#E16F4D,#358C86,#F3865A
2017-12-01,34,800,273,#E2724B,#358C86,#F3865A
2017-12-01,34,805,178,#DD6057,#358C86,#F3865A
2017-12-01,34,810,174,#DD6057,#358C86,#F3865A
2017-12-01,34,815,106,#D85161,#358C86,#F3865A
2017-12-01,34,820,30,#D44368,#358C86,#F3865A
2017-12-01,36,620,40,#D44368,#278682,#F28055
2017-12-01,36,625,80,#D74D63,#278682,#F28055
2017-12-01,36,630,91,#D85161,#278682,#F28055
2017-12-01,36,635,102,#D85161,#278682,#F28055
2017-12-01,36,640,104,#D85161,#278682,#F28055
2017-12-01,36,645,124,#DA575D,#278682,#F28055
2017-12-01,36,650,129,#DA575D,#278682,#F28055
2017-12-01,36,655,147,#DB5A5B,#278682,#F28055
2017-12-01,36,660,178,#DD6057,#278682,#F28055
2017-12-01,36,665,183,#DD6057,#278682,#F28055
2017-12-01,36,670,212,#DF6653,#278682,#F28055
2017-12-01,36,675,195,#DE6355,#278682,#F28055
2017-12-01,36,680,292,#E37548,#278682,#F28055
2017-12-01,36,685,314,#E37846,#278682,#F28055
2017-12-01,36,690,330,#E47A44,#278682,#F28055
2017-12-01,36,695,284,#E2724B,#278682,#F28055
2017-12-01,36,700,333,#E47A44,#278682,#F28055
2017-12-01,36,705,420,#E78B36,#278682,#F28055
2017-12-01,36,710,359,#E5803F,#278682,#F28055
2017-12-01,36,715,401,#E78839,#278682,#F28055
2017-12-01,36,720,460,#E89132,#278682,#F28055
2017-12-01,36,725,489,#E9962E,#278682,#F28055
2017-12-01,36,730,452,#E89132,#278682,#F28055
2017-12-01,36,735,463,#E89132,#278682,#F28055
2017-12-01,36,740,484,#E9962E,#278682,#F28055
2017-12-01,36,745,501,#E9992D,#278682,#F28055
2017-12-01,36,750,508,#E9992D,#278682,#F28055
2017-12-01,36,755,535,#E99E2A,#278682,#F28055
2017-12-01,36,760,633,#EAAF29,#278682,#F28055
2017-12-01,36,765,597,#EAA728,#278682,#F28055
2017-12-01,36,770,626,#EAAC28,#278682,#F28055
2017-12-01,36,775,666,#E9B42C,#278682,#F28055
2017-12-01,36,780,709,#E9B930,#278682,#F28055
2017-12-01,36,785,736,#E9BF36,#278682,#F28055
2017-12-01,36,790,754,#E8C139,#278682,#F28055
2017-12-01,36,795,757,#E8C139,#278682,#F28055
2017-12-01,36,800,847,#E6D151,#278682,#F28055
2017-12-01,36,805,598,#EAA928,#278682,#F28055
2017-12-01,36,810,531,#E99C2B,#278682,#F28055
2017-12-01,36,815,353,#E5803F,#278682,#F28055
2017-12-01,36,820,91,#D85161,#278682,#F28055
2017-12-01,36,825,18,#D33F6A,#278682,#F28055
2017-12-01,38,620,21,#D33F6A,#16807E,#F17950
2017-12-01,38,625,23,#D33F6A,#16807E,#F17950
2017-12-01,38,630,46,#D54766,#16807E,#F17950
2017-12-01,38,635,28,#D44368,#16807E,#F17950
2017-12-01,38,640,52,#D54766,#16807E,#F17950
2017-12-01,38,645,47,#D54766,#16807E,#F17950
2017-12-01,38,650,43,#D54766,#16807E,#F17950
2017-12-01,38,655,38,#D44368,#16807E,#F17950
2017-12-01,38,660,67,#D64A65,#16807E,#F17950
2017-12-01,38,665,72,#D64A65,#16807E,#F17950
2017-12-01,38,670,101,#D85161,#16807E,#F17950
2017-12-01,38,675,87,#D74D63,#16807E,#F17950
2017-12-01,38,680,94,#D85161,#16807E,#F17950
2017-12-01,38,685,94,#D85161,#16807E,#F17950
2017-12-01,38,690,100,#D85161,#16807E,#F17950
2017-12-01,38,695,128,#DA575D,#16807E,#F17950
2017-12-01,38,700,140,#DB5A5B,#16807E,#F17950
2017-12-01,38,705,159,#DC5D59,#16807E,#F17950
2017-12-01,38,710,143,#DB5A5B,#16807E,#F17950
2017-12-01,38,715,174,#DD6057,#16807E,#F17950
2017-12-01,38,720,159,#DC5D59,#16807E,#F17950
2017-12-01,38,725,165,#DC5D59,#16807E,#F17950
2017-12-01,38,730,161,#DC5D59,#16807E,#F17950
2017-12-01,38,735,156,#DC5D59,#16807E,#F17950
2017-12-01,38,740,180,#DD6057,#16807E,#F17950
2017-12-01,38,745,199,#DE6355,#16807E,#F17950
2017-12-01,38,750,190,#DE6355,#16807E,#F17950
2017-12-01,38,755,222,#E06951,#16807E,#F17950
2017-12-01,38,760,197,#DE6355,#16807E,#F17950
2017-12-01,38,765,214,#DF6653,#16807E,#F17950
2017-12-01,38,770,218,#DF6653,#16807E,#F17950
2017-12-01,38,775,226,#E06951,#16807E,#F17950
2017-12-01,38,780,267,#E16F4D,#16807E,#F17950
2017-12-01,38,785,242,#E06C4F,#16807E,#F17950
2017-12-01,38,790,256,#E16F4D,#16807E,#F17950
2017-12-01,38,795,247,#E06C4F,#16807E,#F17950
2017-12-01,38,800,252,#E06C4F,#16807E,#F17950
2017-12-01,38,805,220,#DF6653,#16807E,#F17950
2017-12-01,38,810,162,#DC5D59,#16807E,#F17950
2017-12-01,38,815,101,#D85161,#16807E,#F17950
2017-12-01,38,820,27,#D44368,#16807E,#F17950
2017-12-01,38,825,11,#D33F6A,#16807E,#F17950
2017-12-01,40,620,48,#D54766,#007A7A,#F0724B
2017-12-01,40,625,82,#D74D63,#007A7A,#F0724B
2017-12-01,40,630,100,#D85161,#007A7A,#F0724B
2017-12-01,40,635,114,#D9545F,#007A7A,#F0724B
2017-12-01,40,640,143,#DB5A5B,#007A7A,#F0724B
2017-12-01,40,645,171,#DC5D59,#007A7A,#F0724B
2017-12-01,40,650,189,#DE6355,#007A7A,#F0724B
2017-12-01,40,655,173,#DD6057,#007A7A,#F0724B
2017-12-01,40,660,238,#E06C4F,#007A7A,#F0724B
2017-12-01,40,665,260,#E16F4D,#007A7A,#F0724B
2017-12-01,40,670,283,#E2724B,#007A7A,#F0724B
2017-12-01,40,675,275,#E2724B,#007A7A,#F0724B
2017-12-01,40,680,337,#E57D42,#007A7A,#F0724B
2017-12-01,40,685,356,#E5803F,#007A7A,#F0724B
2017-12-01,40,690,398,#E6863B,#007A7A,#F0724B
2017-12-01,40,695,415,#E78839,#007A7A,#F0724B
2017-12-01,40,700,411,#E78839,#007A7A,#F0724B
2017-12-01,40,705,468,#E89430,#007A7A,#F0724B
2017-12-01,40,710,450,#E89132,#007A7A,#F0724B
2017-12-01,40,715,485,#E9962E,#007A7A,#F0724B
2017-12-01,40,720,525,#E99C2B,#007A7A,#F0724B
2017-12-01,40,725,535,#E99E2A,#007A7A,#F0724B
2017-12-01,40,730,529,#E99C2B,#007A7A,#F0724B
2017-12-01,40,735,516,#E99C2B,#007A7A,#F0724B
2017-12-01,40,740,543,#E99E2A,#007A7A,#F0724B
2017-12-01,40,745,561,#E9A129,#007A7A,#F0724B
2017-12-01,40,750,619,#EAAC28,#007A7A,#F0724B
2017-12-01,40,755,665,#E9B42C,#007A7A,#F0724B
2017-12-01,40,760,662,#EAB12A,#007A7A,#F0724B
2017-12-01,40,765,690,#E9B72E,#007A7A,#F0724B
2017-12-01,40,770,708,#E9B930,#007A7A,#F0724B
2017-12-01,40,775,716,#E9BC33,#007A7A,#F0724B
2017-12-01,40,780,771,#E8C43D,#007A7A,#F0724B
2017-12-01,40,785,742,#E9BF36,#007A7A,#F0724B
2017-12-01,40,790,790,#E8C740,#007A7A,#F0724B
2017-12-01,40,795,772,#E8C43D,#007A7A,#F0724B
2017-12-01,40,800,836,#E7CE4D,#007A7A,#F0724B
2017-12-01,40,805,561,#E9A129,#007A7A,#F0724B
2017-12-01,40,810,528,#E99C2B,#007A7A,#F0724B
2017-12-01,40,815,306,#E37846,#007A7A,#F0724B
2017-12-01,40,820,90,#D85161,#007A7A,#F0724B
2017-12-01,40,825,39,#D44368,#007A7A,#F0724B
2017-12-01,42,620,16,#D33F6A,#007476,#EF6B47
2017-12-01,42,625,39,#D44368,#007476,#EF6B47
2017-12-01,42,630,38,#D44368,#007476,#EF6B47
2017-12-01,42,635,32,#D44368,#007476,#EF6B47
2017-12-01,42,640,59,#D64A65,#007476,#EF6B47
2017-12-01,42,645,51,#D54766,#007476,#EF6B47
2017-12-01,42,650,60,#D64A65,#007476,#EF6B47
2017-12-01,42,655,77,#D74D63,#007476,#EF6B47
2017-12-01,42,660,78,#D74D63,#007476,#EF6B47
2017-12-01,42,665,80,#D74D63,#007476,#EF6B47
2017-12-01,42,670,106,#D85161,#007476,#EF6B47
2017-12-01,42,675,88,#D74D63,#007476,#EF6B47
2017-12-01,42,680,133,#DA575D,#007476,#EF6B47
2017-12-01,42,685,137,#DA575D,#007476,#EF6B47
2017-12-01,42,690,140,#DB5A5B,#007476,#EF6B47
2017-12-01,42,695,150,#DB5A5B,#007476,#EF6B47
2017-12-01,42,700,160,#DC5D59,#007476,#EF6B47
2017-12-01,42,705,173,#DD6057,#007476,#EF6B47
2017-12-01,42,710,160,#DC5D59,#007476,#EF6B47
2017-12-01,42,715,196,#DE6355,#007476,#EF6B47
2017-12-01,42,720,151,#DB5A5B,#007476,#EF6B47
2017-12-01,42,725,197,#DE6355,#007476,#EF6B47
2017-12-01,42,730,196,#DE6355,#007476,#EF6B47
2017-12-01,42,735,177,#DD6057,#007476,#EF6B47
2017-12-01,42,740,192,#DE6355,#007476,#EF6B47
2017-12-01,42,745,184,#DD6057,#007476,#EF6B47
2017-12-01,42,750,195,#DE6355,#007476,#EF6B47
2017-12-01,42,755,206,#DF6653,#007476,#EF6B47
2017-12-01,42,760,226,#E06951,#007476,#EF6B47
2017-12-01,42,765,255,#E16F4D,#007476,#EF6B47
2017-12-01,42,770,245,#E06C4F,#007476,#EF6B47
2017-12-01,42,775,225,#E06951,#007476,#EF6B47
2017-12-01,42,780,240,#E06C4F,#007476,#EF6B47
2017-12-01,42,785,260,#E16F4D,#007476,#EF6B47
2017-12-01,42,790,253,#E06C4F,#007476,#EF6B47
2017-12-01,42,795,261,#E16F4D,#007476,#EF6B47
2017-12-01,42,800,252,#E06C4F,#007476,#EF6B47
2017-12-01,42,805,208,#DF6653,#007476,#EF6B47
2017-12-01,42,810,199,#DE6355,#007476,#EF6B47
2017-12-01,42,815,117,#D9545F,#007476,#EF6B47
2017-12-01,42,820,21,#D33F6A,#007476,#EF6B47
2017-12-01,42,825,12,#D33F6A,#007476,#EF6B47
2017-12-01,44,620,56,#D54766,#006E72,#EE6443
2017-12-01,44,625,98,#D85161,#006E72,#EE6443
2017-12-01,44,630,123,#DA575D,#006E72,#EE6443
2017-12-01,44,635,148,#DB5A5B,#006E72,#EE6443
2017-12-01,44,640,163,#DC5D59,#006E72,#EE6443
2017-12-01,44,645,185,#DD6057,#006E72,#EE6443
2017-12-01,44,650,190,#DE6355,#006E72,#EE6443
2017-12-01,44,655,210,#DF6653,#006E72,#EE6443
2017-12-01,44,660,298,#E37548,#006E72,#EE6443
2017-12-01,44,665,293,#E37548,#006E72,#EE6443
2017-12-01,44,670,293,#E37548,#006E72,#EE6443
2017-12-01,44,675,310,#E37846,#006E72,#EE6443
2017-12-01,44,680,428,#E78B36,#006E72,#EE6443
2017-12-01,44,685,463,#E89132,#006E72,#EE6443
2017-12-01,44,690,448,#E88E34,#006E72,#EE6443
2017-12-01,44,695,491,#E9962E,#006E72,#EE6443
2017-12-01,44,700,563,#E9A129,#006E72,#EE6443
2017-12-01,44,705,609,#EAA928,#006E72,#EE6443
2017-12-01,44,710,580,#EAA428,#006E72,#EE6443
2017-12-01,44,715,605,#EAA928,#006E72,#EE6443
2017-12-01,44,720,584,#EAA728,#006E72,#EE6443
2017-12-01,44,725,651,#EAB12A,#006E72,#EE6443
2017-12-01,44,730,615,#EAAC28,#006E72,#EE6443
2017-12-01,44,735,597,#EAA728,#006E72,#EE6443
2017-12-01,44,740,655,#EAB12A,#006E72,#EE6443
2017-12-01,44,745,634,#EAAF29,#006E72,#EE6443
2017-12-01,44,750,674,#E9B42C,#006E72,#EE6443
2017-12-01,44,755,684,#E9B72E,#006E72,#EE6443
2017-12-01,44,760,692,#E9B72E,#006E72,#EE6443
2017-12-01,44,765,676,#E9B42C,#006E72,#EE6443
2017-12-01,44,770,698,#E9B930,#006E72,#EE6443
2017-12-01,44,775,688,#E9B72E,#006E72,#EE6443
2017-12-01,44,780,782,#E8C740,#006E72,#EE6443
2017-12-01,44,785,788,#E8C740,#006E72,#EE6443
2017-12-01,44,790,751,#E8C139,#006E72,#EE6443
2017-12-01,44,795,721,#E9BC33,#006E72,#EE6443
2017-12-01,44,800,756,#E8C139,#006E72,#EE6443
2017-12-01,44,805,569,#EAA428,#006E72,#EE6443
2017-12-01,44,810,498,#E9962E,#006E72,#EE6443
2017-12-01,44,815,326,#E47A44,#006E72,#EE6443
2017-12-01,44,820,75,#D74D63,#006E72,#EE6443
2017-12-01,44,825,33,#D44368,#006E72,#EE6443
2017-12-01,46,620,13,#D33F6A,#00686E,#EC5D40
2017-12-01,46,625,39,#D44368,#00686E,#EC5D40
2017-12-01,46,630,34,#D44368,#00686E,#EC5D40
2017-12-01,46,635,36,#D44368,#00686E,#EC5D40
2017-12-01,46,640,49,#D54766,#00686E,#EC5D40
2017-12-01,46,645,58,#D64A65,#00686E,#EC5D40
2017-12-01,46,650,67,#D64A65,#00686E,#EC5D40
2017-12-01,46,655,65,#D64A65,#00686E,#EC5D40
2017-12-01,46,660,67,#D64A65,#00686E,#EC5D40
2017-12-01,46,665,87,#D74D63,#00686E,#EC5D40
2017-12-01,46,670,81,#D74D63,#00686E,#EC5D40
2017-12-01,46,675,100,#D85161,#00686E,#EC5D40
2017-12-01,46,680,134,#DA575D,#00686E,#EC5D40
2017-12-01,46,685,167,#DC5D59,#00686E,#EC5D40
2017-12-01,46,690,145,#DB5A5B,#00686E,#EC5D40
2017-12-01,46,695,172,#DD6057,#00686E,#EC5D40
2017-12-01,46,700,177,#DD6057,#00686E,#EC5D40
2017-12-01,46,705,180,#DD6057,#00686E,#EC5D40
2017-12-01,46,710,178,#DD6057,#00686E,#EC5D40
2017-12-01,46,715,166,#DC5D59,#00686E,#EC5D40
2017-12-01,46,720,207,#DF6653,#00686E,#EC5D40
2017-12-01,46,725,189,#DE6355,#00686E,#EC5D40
2017-12-01,46,730,206,#DF6653,#00686E,#EC5D40
2017-12-01,46,735,181,#DD6057,#00686E,#EC5D40
2017-12-01,46,740,184,#DD6057,#00686E,#EC5D40
2017-12-01,46,745,212,#DF6653,#00686E,#EC5D40
2017-12-01,46,750,222,#E06951,#00686E,#EC5D40
2017-12-01,46,755,207,#DF6653,#00686E,#EC5D40
2017-12-01,46,760,248,#E06C4F,#00686E,#EC5D40
2017-12-01,46,765,210,#DF6653,#00686E,#EC5D40
2017-12-01,46,770,209,#DF6653,#00686E,#EC5D40
2017-12-01,46,775,252,#E06C4F,#00686E,#EC5D40
2017-12-01,46,780,229,#E06951,#00686E,#EC5D40
2017-12-01,46,785,221,#E06951,#00686E,#EC5D40
2017-12-01,46,790,228,#E06951,#00686E,#EC5D40
2017-12-01,46,795,233,#E06951,#00686E,#EC5D40
2017-12-01,46,800,209,#DF6653,#00686E,#EC5D40
2017-12-01,46,805,173,#DD6057,#00686E,#EC5D40
2017-12-01,46,810,156,#DC5D59,#00686E,#EC5D40
2017-12-01,46,815,107,#D9545F,#00686E,#EC5D40
2017-12-01,46,820,29,#D44368,#00686E,#EC5D40
2017-12-01,46,825,11,#D33F6A,#00686E,#EC5D40
2017-12-01,48,620,63,#D64A65,#00636B,#EB553D
2017-12-01,48,625,90,#D85161,#00636B,#EB553D
2017-12-01,48,630,102,#D85161,#00636B,#EB553D
2017-12-01,48,635,110,#D9545F,#00636B,#EB553D
2017-12-01,48,640,135,#DA575D,#00636B,#EB553D
2017-12-01,48,645,193,#DE6355,#00636B,#EB553D
2017-12-01,48,650,193,#DE6355,#00636B,#EB553D
2017-12-01,48,655,218,#DF6653,#00636B,#EB553D
2017-12-01,48,660,272,#E2724B,#00636B,#EB553D
2017-12-01,48,665,307,#E37846,#00636B,#EB553D
2017-12-01,48,670,318,#E37846,#00636B,#EB553D
2017-12-01,48,675,341,#E57D42,#00636B,#EB553D
2017-12-01,48,680,456,#E89132,#00636B,#EB553D
2017-12-01,48,685,510,#E9992D,#00636B,#EB553D
2017-12-01,48,690,556,#E9A129,#00636B,#EB553D
2017-12-01,48,695,521,#E99C2B,#00636B,#EB553D
2017-12-01,48,700,585,#EAA728,#00636B,#EB553D
2017-12-01,48,705,645,#EAAF29,#00636B,#EB553D
2017-12-01,48,710,616,#EAAC28,#00636B,#EB553D
2017-12-01,48,715,624,#EAAC28,#00636B,#EB553D
2017-12-01,48,720,634,#EAAF29,#00636B,#EB553D
2017-12-01,48,725,737,#E9BF36,#00636B,#EB553D
2017-12-01,48,730,665,#E9B42C,#00636B,#EB553D
2017-12-01,48,735,625,#EAAC28,#00636B,#EB553D
2017-12-01,48,740,704,#E9B930,#00636B,#EB553D
2017-12-01,48,745,668,#E9B42C,#00636B,#EB553D
2017-12-01,48,750,691,#E9B72E,#00636B,#EB553D
2017-12-01,48,755,666,#E9B42C,#00636B,#EB553D
2017-12-01,48,760,776,#E8C43D,#00636B,#EB553D
2017-12-01,48,765,716,#E9BC33,#00636B,#EB553D
2017-12-01,48,770,731,#E9BF36,#00636B,#EB553D
2017-12-01,48,775,703,#E9B930,#00636B,#EB553D
2017-12-01,48,780,742,#E9BF36,#00636B,#EB553D
2017-12-01,48,785,716,#E9BC33,#00636B,#EB553D
2017-12-01,48,790,751,#E8C139,#00636B,#EB553D
2017-12-01,48,795,713,#E9BC33,#00636B,#EB553D
2017-12-01,48,800,724,#E9BC33,#00636B,#EB553D
2017-12-01,48,805,490,#E9962E,#00636B,#EB553D
2017-12-01,48,810,544,#E99E2A,#00636B,#EB553D
2017-12-01,48,815,316,#E37846,#00636B,#EB553D
2017-12-01,48,820,67,#D64A65,#00636B,#EB553D
2017-12-01,48,825,25,#D44368,#00636B,#EB553D
2017-12-01,50,620,19,#D33F6A,#005D67,#EA4C3B
2017-12-01,50,625,35,#D44368,#005D67,#EA4C3B
2017-12-01,50,630,40,#D44368,#005D67,#EA4C3B
2017-12-01,50,635,42,#D54766,#005D67,#EA4C3B
2017-12-01,50,640,37,#D44368,#005D67,#EA4C3B
2017-12-01,50,645,57,#D54766,#005D67,#EA4C3B
2017-12-01,50,650,53,#D54766,#005D67,#EA4C3B
2017-12-01,50,655,76,#D74D63,#005D67,#EA4C3B
2017-12-01,50,660,90,#D85161,#005D67,#EA4C3B
2017-12-01,50,665,90,#D85161,#005D67,#EA4C3B
2017-12-01,50,670,123,#DA575D,#005D67,#EA4C3B
2017-12-01,50,675,126,#DA575D,#005D67,#EA4C3B
2017-12-01,50,680,130,#DA575D,#005D67,#EA4C3B
2017-12-01,50,685,175,#DD6057,#005D67,#EA4C3B
2017-12-01,50,690,169,#DC5D59,#005D67,#EA4C3B
2017-12-01,50,695,136,#DA575D,#005D67,#EA4C3B
2017-12-01,50,700,180,#DD6057,#005D67,#EA4C3B
2017-12-01,50,705,205,#DF6653,#005D67,#EA4C3B
2017-12-01,50,710,179,#DD6057,#005D67,#EA4C3B
2017-12-01,50,715,177,#DD6057,#005D67,#EA4C3B
2017-12-01,50,720,187,#DD6057,#005D67,#EA4C3B
2017-12-01,50,725,220,#DF6653,#005D67,#EA4C3B
2017-12-01,50,730,167,#DC5D59,#005D67,#EA4C3B
2017-12-01,50,735,162,#DC5D59,#005D67,#EA4C3B
2017-12-01,50,740,184,#DD6057,#005D67,#EA4C3B
2017-12-01,50,745,169,#DC5D59,#005D67,#EA4C3B
2017-12-01,50,750,189,#DE6355,#005D67,#EA4C3B
2017-12-01,50,755,216,#DF6653,#005D67,#EA4C3B
2017-12-01,50,760,181,#DD6057,#005D67,#EA4C3B
2017-12-01,50,765,185,#DD6057,#005D67,#EA4C3B
2017-12-01,50,770,188,#DD6057,#005D67,#EA4C3B
2017-12-01,50,775,212,#DF6653,#005D67,#EA4C3B
2017-12-01,50,780,188,#DD6057,#005D67,#EA4C3B
2017-12-01,50,785,191,#DE6355,#005D67,#EA4C3B
2017-12-01,50,790,179,#DD6057,#005D67,#EA4C3B
2017-12-01,50,795,171,#DC5D59,#005D67,#EA4C3B
2017-12-01,50,800,163,#DC5D59,#005D67,#EA4C3B
2017-12-01,50,805,139,#DA575D,#005D67,#EA4C3B
2017-12-01,50,810,128,#DA575D,#005D67,#EA4C3B
2017-12-01,50,815,85,#D74D63,#005D67,#EA4C3B
2017-12-01,50,820,16,#D33F6A,#005D67,#EA4C3B
2018-01-01,0,785,8,#D33F6A,#E0F2E6,#FADDC3
2018-01-01,4,775,7,#D33F6A,#C8E8D4,#FAD6B8
2018-01-01,4,800,8,#D33F6A,#C8E8D4,#FAD6B8
2018-01-01,6,810,7,#D33F6A,#BEE2CE,#FAD1B1
2018-01-01,8,740,8,#D33F6A,#B4DCC7,#F9CDAB
2018-01-01,8,745,9,#D33F6A,#B4DCC7,#F9CDAB
2018-01-01,8,765,14,#D33F6A,#B4DCC7,#F9CDAB
2018-01-01,8,770,11,#D33F6A,#B4DCC7,#F9CDAB
2018-01-01,8,775,11,#D33F6A,#B4DCC7,#F9CDAB
2018-01-01,8,780,12,#D33F6A,#B4DCC7,#F9CDAB
2018-01-01,8,785,14,#D33F6A,#B4DCC7,#F9CDAB
2018-01-01,8,790,26,#D44368,#B4DCC7,#F9CDAB
2018-01-01,8,795,19,#D44368,#B4DCC7,#F9CDAB
2018-01-01,8,800,34,#D54766,#B4DCC7,#F9CDAB
2018-01-01,8,805,14,#D33F6A,#B4DCC7,#F9CDAB
2018-01-01,8,810,30,#D44368,#B4DCC7,#F9CDAB
2018-01-01,8,815,12,#D33F6A,#B4DCC7,#F9CDAB
2018-01-01,8,820,7,#D33F6A,#B4DCC7,#F9CDAB
2018-01-01,10,735,10,#D33F6A,#AAD5C1,#F9C8A4
2018-01-01,10,770,7,#D33F6A,#AAD5C1,#F9C8A4
2018-01-01,10,775,16,#D33F6A,#AAD5C1,#F9C8A4
2018-01-01,10,780,14,#D33F6A,#AAD5C1,#F9C8A4
2018-01-01,10,785,7,#D33F6A,#AAD5C1,#F9C8A4
2018-01-01,10,790,12,#D33F6A,#AAD5C1,#F9C8A4
2018-01-01,10,795,11,#D33F6A,#AAD5C1,#F9C8A4
2018-01-01,10,800,14,#D33F6A,#AAD5C1,#F9C8A4
2018-01-01,10,805,13,#D33F6A,#AAD5C1,#F9C8A4
2018-01-01,10,810,19,#D44368,#AAD5C1,#F9C8A4
2018-01-01,10,815,10,#D33F6A,#AAD5C1,#F9C8A4
2018-01-01,12,635,7,#D33F6A,#A1CFBB,#F9C39D
2018-01-01,12,665,7,#D33F6A,#A1CFBB,#F9C39D
2018-01-01,12,690,10,#D33F6A,#A1CFBB,#F9C39D
2018-01-01,12,695,10,#D33F6A,#A1CFBB,#F9C39D
2018-01-01,12,700,13,#D33F6A,#A1CFBB,#F9C39D
2018-01-01,12,705,12,#D33F6A,#A1CFBB,#F9C39D
2018-01-01,12,710,11,#D33F6A,#A1CFBB,#F9C39D
2018-01-01,12,715,19,#D44368,#A1CFBB,#F9C39D
2018-01-01,12,720,20,#D44368,#A1CFBB,#F9C39D
2018-01-01,12,725,16,#D33F6A,#A1CFBB,#F9C39D
2018-01-01,12,730,19,#D44368,#A1CFBB,#F9C39D
2018-01-01,12,735,15,#D33F6A,#A1CFBB,#F9C39D
2018-01-01,12,740,19,#D44368,#A1CFBB,#F9C39D
2018-01-01,12,745,16,#D33F6A,#A1CFBB,#F9C39D
2018-01-01,12,750,19,#D44368,#A1CFBB,#F9C39D
2018-01-01,12,755,24,#D44368,#A1CFBB,#F9C39D
2018-01-01,12,760,34,#D54766,#A1CFBB,#F9C39D
2018-01-01,12,765,35,#D54766,#A1CFBB,#F9C39D
2018-01-01,12,770,38,#D54766,#A1CFBB,#F9C39D
2018-01-01,12,775,46,#D64A65,#A1CFBB,#F9C39D
2018-01-01,12,780,46,#D64A65,#A1CFBB,#F9C39D
2018-01-01,12,785,71,#D85161,#A1CFBB,#F9C39D
2018-01-01,12,790,75,#D85161,#A1CFBB,#F9C39D
2018-01-01,12,795,93,#D9545F,#A1CFBB,#F9C39D
2018-01-01,12,800,116,#DB5A5B,#A1CFBB,#F9C39D
2018-01-01,12,805,96,#DA575D,#A1CFBB,#F9C39D
2018-01-01,12,810,92,#D9545F,#A1CFBB,#F9C39D
2018-01-01,12,815,37,#D54766,#A1CFBB,#F9C39D
2018-01-01,12,820,19,#D44368,#A1CFBB,#F9C39D
2018-01-01,14,690,8,#D33F6A,#98C9B6,#F9BE97
2018-01-01,14,695,7,#D33F6A,#98C9B6,#F9BE97
2018-01-01,14,700,12,#D33F6A,#98C9B6,#F9BE97
2018-01-01,14,710,9,#D33F6A,#98C9B6,#F9BE97
2018-01-01,14,740,11,#D33F6A,#98C9B6,#F9BE97
2018-01-01,14,745,9,#D33F6A,#98C9B6,#F9BE97
2018-01-01,14,750,19,#D44368,#98C9B6,#F9BE97
2018-01-01,14,755,15,#D33F6A,#98C9B6,#F9BE97
2018-01-01,14,760,11,#D33F6A,#98C9B6,#F9BE97
2018-01-01,14,765,18,#D33F6A,#98C9B6,#F9BE97
2018-01-01,14,770,22,#D44368,#98C9B6,#F9BE97
2018-01-01,14,775,33,#D54766,#98C9B6,#F9BE97
2018-01-01,14,780,31,#D44368,#98C9B6,#F9BE97
2018-01-01,14,785,46,#D64A65,#98C9B6,#F9BE97
2018-01-01,14,790,42,#D54766,#98C9B6,#F9BE97
2018-01-01,14,795,43,#D54766,#98C9B6,#F9BE97
2018-01-01,14,800,46,#D64A65,#98C9B6,#F9BE97
2018-01-01,14,805,50,#D64A65,#98C9B6,#F9BE97
2018-01-01,14,810,53,#D64A65,#98C9B6,#F9BE97
2018-01-01,14,815,24,#D44368,#98C9B6,#F9BE97
2018-01-01,16,620,7,#D33F6A,#8EC3B0,#F8B990
2018-01-01,16,630,8,#D33F6A,#8EC3B0,#F8B990
2018-01-01,16,640,10,#D33F6A,#8EC3B0,#F8B990
2018-01-01,16,645,14,#D33F6A,#8EC3B0,#F8B990
2018-01-01,16,655,7,#D33F6A,#8EC3B0,#F8B990
2018-01-01,16,660,13,#D33F6A,#8EC3B0,#F8B990
2018-01-01,16,665,15,#D33F6A,#8EC3B0,#F8B990
2018-01-01,16,670,18,#D33F6A,#8EC3B0,#F8B990
2018-01-01,16,675,18,#D33F6A,#8EC3B0,#F8B990
2018-01-01,16,680,35,#D54766,#8EC3B0,#F8B990
2018-01-01,16,685,19,#D44368,#8EC3B0,#F8B990
2018-01-01,16,690,29,#D44368,#8EC3B0,#F8B990
2018-01-01,16,695,20,#D44368,#8EC3B0,#F8B990
2018-01-01,16,700,30,#D44368,#8EC3B0,#F8B990
2018-01-01,16,705,29,#D44368,#8EC3B0,#F8B990
2018-01-01,16,710,26,#D44368,#8EC3B0,#F8B990
2018-01-01,16,715,32,#D54766,#8EC3B0,#F8B990
2018-01-01,16,720,52,#D64A65,#8EC3B0,#F8B990
2018-01-01,16,725,48,#D64A65,#8EC3B0,#F8B990
2018-01-01,16,730,42,#D54766,#8EC3B0,#F8B990
2018-01-01,16,735,42,#D54766,#8EC3B0,#F8B990
2018-01-01,16,740,47,#D64A65,#8EC3B0,#F8B990
2018-01-01,16,745,55,#D64A65,#8EC3B0,#F8B990
